0.3,0.893202243
0.303857285,0.867306655
0.303867009,0.851418429
0.303875518,0.837516232
0.305241259,0.807718447
0.307039864,0.8196248
0.307961615,0.795787553
0.309339533,0.775919909
0.309349433,0.760031684
0.309359333,0.744143458
0.309369233,0.728255233
0.312592037,0.708377772
0.31630191,0.708358139
0.317684102,0.740127227
0.317692998,0.72622503
0.320496119,0.757986756
0.323325266,0.787762453
0.32333432,0.773860256
0.32619113,0.799663897
0.326659477,0.819521725
0.329061335,0.843341792
0.329102144,0.781774919
0.330531016,0.827446204
0.330541594,0.811557979
0.330552172,0.795669754
0.33205242,0.744025659
0.332063046,0.728137433
0.332073673,0.712249208
0.332084301,0.696360983
0.332094928,0.680472757
0.332105556,0.664584532
0.332116185,0.648696307
0.332126813,0.632808081
0.332528295,0.765207505
0.333612854,0.612940437
0.333623531,0.597052212
0.335113587,0.581156624
0.335124312,0.565268399
0.335135037,0.549380173
0.335145762,0.533491948
0.335156488,0.517603723
0.335167214,0.501715497
0.336559134,0.640730107
0.338159685,0.481840491
0.338170508,0.465952265
0.33818133,0.45006404
0.338192153,0.434175814
0.338202976,0.418287589
0.338213799,0.402399364
0.338224623,0.386511138
0.338235447,0.370622913
0.338246272,0.354734688
0.339778722,0.307062649
0.341268965,0.330887625
0.341279886,0.314999399
0.342806881,0.295131755
0.344337953,0.279236167
0.344348973,0.263347942
0.344359993,0.247459717
0.344369636,0.233557519
0.347442879,0.215668541
0.347453998,0.199780316
0.347463728,0.185878118
0.350564584,0.16798914
0.353690283,0.154072218
0.358426146,0.140147933
0.360009696,0.148084683
0.366443484,0.140111121
0.372989267,0.136109615
0.37964894,0.136080165
0.38642752,0.136050715
0.393333425,0.128077152
0.40036595,0.116131533
0.407527471,0.100213858
0.411770626,0.082984435
0.418510658,0.076337345
0.418520703,0.064421176
0.425996742,0.06041967
0.433613264,0.048474051
0.441362432,0.040500488
0.449244696,0.03848501
0.457271387,0.032497476
0.465435906,0.032468026
0.469582062,0.02252316
0.477964474,0.024479738
0.486494573,0.028422345
0.495176906,0.032364951
0.504018223,0.032335501
0.5130174,0.032306051
0.522177257,0.032276602
0.531500661,0.032247152
0.540990534,0.032217702
0.550649846,0.032188252
0.550663063,0.020272083
0.560481625,0.032158802
0.570488949,0.032129352
0.580674952,0.032099902
0.591042825,0.032070452
0.601595815,0.032041002
0.612337227,0.032011552
0.623280398,0.02403799
0.634408985,0.02400854
0.642890773,0.020014396
0.64572594,0.031923203
0.657255289,0.031893753
0.668990493,0.031864303
0.680935228,0.031834853
0.693093235,0.031805403
0.705462677,0.035748009
0.718052873,0.039690616
0.730885305,0.031717053
0.743935163,0.031687603
0.757218025,0.031658154
0.77073805,0.031628704
0.784499474,0.031599254
0.794975189,0.035549223
0.798481053,0.047458029
0.812737824,0.047428579
0.827249148,0.047399129
0.84201957,0.047369679
0.857053715,0.04734023
0.872342335,0.055254892
0.887924993,0.051253386
0.903786005,0.04725188
0.919922982,0.04722243
0.936348083,0.04719298
0.953066451,0.04716353
0.970083324,0.04713408
0.987404031,0.04710463
1.005033996,0.04707518
1.022978742,0.04704573
1.04124389,0.047016281
1.059843638,0.043014774
1.078767003,0.042985324
1.098028242,0.042955874
1.117624446,0.046898481
1.13757948,0.046869031
1.157900072,0.042867525
1.178574221,0.042838075
1.199617504,0.042808625
1.221041397,0.040793147
1.242847898,0.038777669
1.26503878,0.038748219
1.287625876,0.038718769
1.310616262,0.038689319
1.334017139,0.038659869
1.357835834,0.038630419
1.382074281,0.040586997
1.406751031,0.040557548
1.431874108,0.03854207
1.457440027,0.03851262
1.483462422,0.03848317
1.509973604,0.030509607
1.536933979,0.030480157
1.564375727,0.030450707
1.592288335,0.036379342
1.613570122,0.034371226
1.623073599,0.047601597
1.635012075,0.070097646
1.642314499,0.054202058
1.65192119,0.087292711
1.678929177,0.089913753
1.678969475,0.077997584
1.701443832,0.066059327
1.708947248,0.077968134
1.731822881,0.066029877
1.739474187,0.073966628
1.770581843,0.06003498
1.80221697,0.054047446
1.834409987,0.05004594
1.867178068,0.046044434
1.90048587,0.053959096
1.934418789,0.053929646
1.968989081,0.045956084
2.004153132,0.043940606
2.039928855,0.045897184
2.067201866,0.04190304
2.076318285,0.053811847
2.09470543,0.069685347
2.113187776,0.101447073
2.113255405,0.085558848
2.131901424,0.117320573
2.154081437,0.104063206
2.189340333,0.097416117
2.189410399,0.081527891
2.218646415,0.08547786
2.228198947,0.149023399
2.228270256,0.133135174
2.228341567,0.117246949
2.228403966,0.103344751
2.238007462,0.164904262
2.247733269,0.208589519
2.247805203,0.192701294
2.247877139,0.176813069
2.250960576,0.228447347
2.270851898,0.253588979
2.30796059,0.260182077
2.308015986,0.248265908
2.331835484,0.276053123
2.359472185,0.283977603
2.370010252,0.268082015
2.391151269,0.252179064
2.412326464,0.268052565
2.433533417,0.315702516
2.433611297,0.299814291
2.433689179,0.283926065
2.433835216,0.254135643
2.455398228,0.268023115
2.466049029,0.315680428
2.466127949,0.299792203
2.466206873,0.283903978
2.466364727,0.252127527
2.477380206,0.236231939
2.477459489,0.220343714
2.477528865,0.206441517
2.499738967,0.168692257
2.499818966,0.152804031
2.499898967,0.136915806
2.503328105,0.188550084
2.522188532,0.122998884
2.544452896,0.152774581
2.544534326,0.136886356
2.548432437,0.109079507
2.590028807,0.124940737
2.590111695,0.109052512
2.590194587,0.093164286
2.617142619,0.079906919
2.636421068,0.097106893
2.640206455,0.11696472
2.648280816,0.06532308
2.663878451,0.078553451
2.683408133,0.112965668
2.68349401,0.097077443
2.687260984,0.132823496
2.694120967,0.331421404
2.695479249,0.081181855
2.705991293,0.345316239
2.70615367,0.315525816
2.706240275,0.299637591
2.706326882,0.283749366
2.706413493,0.26786114
2.706500106,0.251972915
2.706586722,0.23608469
2.706673341,0.220196464
2.706759962,0.204308239
2.706846586,0.188420014
2.706933213,0.172531788
2.707019843,0.156643563
2.709887409,0.363188038
2.717761709,0.387015468
2.719110156,0.140747975
2.719197175,0.12485975
2.719284197,0.108971524
2.728961003,0.541918303
2.729048338,0.526030077
2.729135675,0.510141852
2.729223016,0.494253627
2.729310359,0.478365401
2.729397705,0.462477176
2.729485053,0.446588951
2.729572405,0.430700725
2.729659759,0.4148125
2.729747116,0.398924275
2.732704347,0.593552581
2.732879259,0.56177613
2.752797342,0.617372648
2.777375126,0.597497642
2.77746401,0.581609416
2.777552897,0.565721191
2.777641787,0.549832966
2.77773068,0.53394474
2.777819575,0.518056515
2.777908474,0.502168289
2.777997375,0.486280064
2.778086279,0.470391839
2.778175186,0.454503613
2.778252982,0.440601416
2.81450749,0.593503498
2.814597563,0.577615272
2.827168348,0.561719685
2.827258826,0.545831459
2.827349306,0.529943234
2.82743979,0.514055009
2.827530276,0.498166783
2.827620765,0.482278558
2.827711257,0.466390333
2.827801752,0.450502107
2.82789225,0.434613882
2.853231813,0.39885065
2.853323125,0.382962424
2.85341444,0.367074199
2.853505757,0.351185974
2.853597078,0.335297748
2.853688401,0.319409523
2.853779728,0.303521298
2.853871057,0.287633072
2.853939556,0.275716903
2.857328498,0.418708477
2.877923345,0.514025559
2.87802696,0.496151305
2.878211174,0.464374854
2.882585869,0.44252609
2.902665988,0.657004862
2.902758882,0.641116637
2.902851779,0.625228411
2.902944679,0.609340186
2.903037582,0.59345196
2.903130487,0.577563735
2.903223396,0.56167551
2.903316308,0.545787284
2.903409222,0.529899059
2.903687984,0.482234383
2.904059708,0.418681482
2.904152646,0.402793256
2.904245588,0.386905031
2.904338532,0.371016806
2.90443148,0.35512858
2.90452443,0.339240355
2.904617383,0.32335213
2.90471034,0.307463904
2.904803299,0.291575679
2.904896261,0.275687453
2.929308278,0.513996109
2.929402024,0.498107883
2.929589526,0.466331433
2.929683281,0.450443207
2.92977704,0.434554982
2.930808581,0.259784503
2.930902375,0.243896278
2.930996173,0.228008052
2.931089973,0.212119827
2.931183777,0.196231602
2.94163818,0.625206324
2.941732321,0.609318098
2.941826465,0.593429873
2.941920612,0.577541648
2.942014762,0.561653422
2.942108915,0.545765197
2.942203071,0.529876972
2.942485558,0.482212296
2.942862249,0.418659394
2.942956429,0.402771169
2.943050612,0.386882943
2.943144798,0.370994718
2.943238988,0.355106493
2.94333318,0.339218267
2.943427375,0.323330042
2.943521573,0.307441817
2.943615775,0.291553591
2.943709979,0.275665366
2.957330587,0.180328651
2.95742523,0.164440426
2.957519877,0.148552201
2.957614526,0.132663975
2.957709178,0.11677575
2.957803834,0.100887525
2.957898492,0.084999299
2.971085529,0.073075768
2.996844906,0.180306564
2.997396418,0.088949268
3.0102417,0.162424948
3.010350079,0.144550694
3.010446419,0.128662469
3.010542762,0.112774244
3.010639108,0.096886018
3.051012164,0.073031593
3.064295597,0.112744794
3.064393663,0.096856569
3.064491733,0.080968343
